time,apparentTemperature,cloudCover,dewPoint,humidity,ozone,precipAccumulation,precipIntensity,precipProbability,pressure,temperature,uvIndex,visibility,windBearing,windGust,windSpeed,no precip,rain,snow,Clear,Dangerously Windy and Partly Cloudy,Drizzle,Foggy,Heavy Rain,Humid,Light Rain,Mostly Cloudy,Overcast,Partly Cloudy,Possible Drizzle,Possible Light Rain,Possible Light Snow,Rain,Snow,Windy,Windy and Mostly Cloudy,Windy and Overcast,Windy and Partly Cloudy
2015-01-01 03:00:00,-2.4,0.0,12.03,0.77,,0.0,,,1031.28,18.08,0.0,,41.0,,34.46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-01-01 04:00:00,17.76,0.0,6.52,0.61,,0.0,0.0,0.0,1031.99,17.76,0.0,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01 06:00:00,-5.35,0.0,10.98,0.8,,0.0,,,1032.7,15.93,0.0,,41.0,,34.46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-01-01 09:00:00,15.43,0.38,10.19,0.62,,0.0,0.0,0.0,1035.2,21.22,1.0,,353.0,4.15,4.15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-01-01 10:00:00,26.78,0.0,11.3,0.52,,0.0,0.0,0.0,1034.5033333333333,26.78,,,,4.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01 11:00:00,27.79,0.0,11.3,0.49,,0.0,0.0,0.0,1033.8066666666666,27.79,,,,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01 12:00:00,22.84,0.0,10.77,0.49,,0.0,0.0,0.0,1033.11,27.22,,,55.0,3.77,3.77,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01 13:00:00,27.79,0.0,9.91,0.46,,0.0,0.0,0.0,1032.8033333333333,27.79,,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01 14:00:00,26.78,0.0,10.9,0.51,,0.0,0.0,0.0,1032.4966666666667,26.78,,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01 15:00:00,23.79,0.0,7.56,0.49,,0.0,0.0,0.0,1032.19,23.79,,,41.0,4.99,2.09,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01 16:00:00,22.81,0.0,8.07,0.53,,0.0,0.0,0.0,1032.17,22.81,0.0,,0.0,2.99,2.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01 17:00:00,21.81,0.0,8.74,0.57,,0.0,0.0,0.0,1032.15,21.81,0.0,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01 18:00:00,21.55,0.0,8.49,0.57,,0.0,0.0,0.0,1032.13,21.55,0.0,,41.0,1.84,1.84,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01 19:00:00,20.79,0.0,8.15,0.58,,0.0,0.0,0.0,1032.5933333333335,20.79,0.0,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01 20:00:00,19.76,0.0,7.98,0.6,,0.0,0.0,0.0,1033.0566666666666,19.76,0.0,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01 21:00:00,18.53,0.0,6.61,0.59,,0.0,0.0,0.0,1033.52,18.53,0.0,,41.0,1.84,1.84,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01 22:00:00,17.76,0.0,6.52,0.61,,0.0,0.0,0.0,1033.4233333333334,17.76,0.0,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01 23:00:00,16.81,0.0,5.91,0.62,,0.0,0.0,0.0,1033.3266666666666,16.81,0.0,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-02 00:00:00,16.63,0.0,5.89,0.62,,0.0,0.0,0.0,1033.23,16.63,0.0,,41.0,2.09,2.09,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-02 03:00:00,-0.33,0.0,6.95,0.72,,0.0,,,1035.33,14.45,0.0,,41.0,,13.88,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-02 06:00:00,-3.77,0.0,5.56,0.7,,0.0,,,1035.82,13.39,0.0,,0.0,,18.36,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-02 09:00:00,6.63,0.38,9.5,0.74,,0.0,,,1036.38,16.29,1.0,,41.0,,6.93,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-01-02 12:00:00,24.65,0.75,12.53,0.59,,0.0,0.0,0.0,1036.32,24.65,1.0,,,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-02 13:00:00,25.8,0.0,12.9,0.58,,0.0,0.0,0.0,1035.4066666666665,25.8,,,,2.99,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-02 14:00:00,25.8,0.0,12.9,0.58,,0.0,0.0,0.0,1034.4933333333333,25.8,,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-02 15:00:00,24.86,0.5,12.64,0.59,,0.0,0.0,0.0,1033.58,24.86,0.0,,90.0,2.01,1.78,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-02 16:00:00,23.78,0.0,13.29,0.64,,0.0,0.0,0.0,1033.3266666666666,23.78,0.0,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-02 17:00:00,23.78,0.0,13.29,0.64,,0.0,0.0,0.0,1033.0733333333333,23.78,0.0,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-02 18:00:00,23.79,0.25,13.67,0.65,,0.0,0.0,0.0,1032.82,23.79,0.0,,,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-01-02 19:00:00,22.81,0.0,12.66,0.65,,0.0,0.0,0.0,1032.6866666666667,22.81,0.0,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-02 20:00:00,22.81,0.0,13.06,0.66,,0.0,0.0,0.0,1032.5533333333333,22.81,0.0,,90.0,2.01,2.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-02 21:00:00,22.88,0.38,13.44,0.67,,0.0,0.0,0.0,1032.42,22.88,0.0,,,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-01-02 22:00:00,23.78,0.0,14.31,0.67,,0.0,0.0,0.0,1032.21,23.78,0.0,,90.0,2.99,2.99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-02 23:00:00,23.78,0.0,14.31,0.67,,0.0,0.0,0.0,1032.0,23.78,0.0,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-03 00:00:00,17.01,0.5,14.78,0.68,,0.0,0.0,0.0,1031.79,23.71,0.0,,90.0,6.0,5.32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-03 01:00:00,22.81,0.0,13.69,0.68,,0.0,0.0,0.0,1029.795,22.81,0.0,,,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-03 03:00:00,22.76,0.75,16.5,0.77,,0.0,,,1027.8,22.76,0.0,,,,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-03 06:00:00,22.38,1.0,19.05,0.87,,0.0,,,1029.91,22.38,0.0,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-01-03 08:00:00,26.78,0.0,18.19,0.7,,0.0,0.0,0.0,1031.0500000000002,26.78,,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-03 09:00:00,29.88,0.75,20.49,0.68,,0.0,0.0,0.0,1032.19,29.88,1.0,,270.0,4.99,1.78,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-03 10:00:00,31.81,0.0,21.62,0.66,,0.0,0.0,0.0,1031.9233333333334,31.81,,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-03 11:00:00,33.77,0.0,23.86,0.67,,0.0,0.0,0.0,1031.6566666666668,33.77,,,248.0,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-03 12:00:00,33.01,0.75,23.6,0.68,,0.0,0.0,0.0,1031.39,33.01,1.0,,,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-03 13:00:00,33.77,0.0,23.86,0.67,,0.0,0.0,0.0,1030.93,33.77,,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-03 14:00:00,34.81,0.0,25.2,0.68,,0.0,0.0,0.0,1030.47,34.81,,,,2.01,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-03 15:00:00,33.71,0.75,24.61,0.69,,0.0,0.0,0.0,1030.01,33.71,0.0,,,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-03 16:00:00,32.81,0.0,24.31,0.71,,0.0,0.0,0.0,1029.8133333333333,32.81,0.0,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-03 17:00:00,30.79,0.0,22.75,0.72,,0.0,0.0,0.0,1029.6166666666668,30.79,0.0,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-03 18:00:00,30.9,0.75,23.21,0.73,,0.0,0.0,0.0,1029.42,30.9,0.0,,,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-03 19:00:00,30.79,0.0,23.41,0.74,,0.0,0.0,0.0,1029.5833333333335,30.79,0.0,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-03 20:00:00,30.79,0.0,23.99,0.76,,0.0,0.0,0.0,1029.7466666666667,30.79,0.0,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-03 21:00:00,29.9,0.63,23.21,0.76,,0.0,0.0,0.0,1029.91,29.9,0.0,,,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-03 22:00:00,29.8,0.0,23.08,0.76,,0.0,0.0,0.0,1030.1466666666668,29.8,0.0,,,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-03 23:00:00,29.8,0.0,23.08,0.76,,0.0,0.0,0.0,1030.3833333333332,29.8,0.0,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-04 00:00:00,29.27,0.75,23.34,0.78,,0.0,,,1030.62,29.27,0.0,,,,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-04 03:00:00,27.08,0.75,21.55,0.79,,0.0,,,1030.89,27.08,0.0,,,,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-04 06:00:00,26.38,0.88,21.95,0.83,,0.0,,,1030.18,26.38,0.0,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-01-04 09:00:00,39.38,1.0,41.0,0.88,,0.0,,,1015.82,44.37,1.0,,221.0,,9.18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-01-04 10:00:00,35.93,0.0,31.76,0.76,,0.0,0.0,0.0,1015.22,38.8,,,113.0,4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-04 11:00:00,30.3,0.0,32.71,0.79,,0.0,0.0,0.0,1014.62,38.8,,,113.0,14.99,14.99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-04 12:00:00,40.68,1.0,34.65,0.79,,0.0,0.0,0.0,1014.02,40.68,1.0,,,4.99,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-01-04 13:00:00,40.79,0.0,33.68,0.76,,0.0,0.0,0.0,1015.08,40.79,,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-04 14:00:00,39.79,0.0,32.08,0.74,,0.0,0.0,0.0,1016.14,39.79,,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-04 15:00:00,39.31,0.25,30.63,0.71,,0.0,0.0,0.0,1017.2,39.31,0.0,,41.0,2.99,1.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-01-04 16:00:00,30.97,0.0,25.89,0.59,,0.0,0.0,0.0,1017.7333333333333,38.8,0.0,,90.0,13.0,13.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-04 17:00:00,38.8,0.0,23.8,0.55,,0.0,0.0,0.0,1018.2666666666667,38.8,0.0,,68.0,2.99,2.99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-04 18:00:00,33.07,0.0,24.4,0.6,,0.0,0.0,0.0,1018.8,37.19,0.0,,110.0,12.01,5.13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-04 19:00:00,30.14,0.0,21.0,0.52,,0.0,0.0,0.0,1019.23,36.78,0.0,,180.0,8.99,8.99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-04 20:00:00,36.78,0.0,20.1,0.5,,0.0,0.0,0.0,1019.66,36.78,0.0,,,14.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-04 21:00:00,36.17,0.25,21.99,0.56,,0.0,0.0,0.0,1020.09,36.17,0.0,,41.0,4.0,1.05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-01-04 22:00:00,34.81,0.0,21.75,0.59,,0.0,0.0,0.0,1020.39,34.81,0.0,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-04 23:00:00,33.77,0.0,21.95,0.62,,0.0,0.0,0.0,1020.69,33.77,0.0,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-05 00:00:00,34.04,0.0,23.69,0.66,,0.0,0.0,0.0,1020.99,34.04,0.0,,41.0,1.3,1.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-05 03:00:00,32.1,0.5,27.52,0.83,,0.0,,,1022.22,32.1,0.0,,,,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-05 06:00:00,30.66,0.75,28.23,0.91,,0.0,,,1022.92,30.66,0.0,,,,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-05 09:00:00,33.54,0.63,23.09,0.65,,0.0,0.0,0.0,1023.51,33.54,1.0,,41.0,0.79,0.79,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-05 10:00:00,35.81,0.0,24.63,0.63,,0.0,0.0,0.0,1023.14,35.81,,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-05 11:00:00,28.87,0.0,23.67,0.63,,0.0,0.0,0.0,1022.77,34.81,,,113.0,7.99,7.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-05 12:00:00,34.91,0.38,22.26,0.6,,0.0,0.0,0.0,1022.4,34.91,1.0,,41.0,2.01,1.58,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-01-05 13:00:00,35.81,0.0,23.47,0.6,,0.0,0.0,0.0,1022.2966666666666,35.81,,,,4.99,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-05 14:00:00,27.72,0.0,21.75,0.59,,0.0,0.0,0.0,1022.1933333333334,34.81,,,90.0,12.01,8.99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-05 15:00:00,31.61,0.25,20.51,0.57,,0.0,0.0,0.0,1022.09,34.12,0.0,,43.0,7.01,3.08,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-01-05 16:00:00,30.79,0.0,20.66,0.66,,0.0,0.0,0.0,1022.3966666666666,30.79,0.0,,113.0,8.99,2.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-05 17:00:00,29.8,0.0,19.33,0.65,,0.0,0.0,0.0,1022.7033333333334,29.8,0.0,,,2.99,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-05 18:00:00,30.02,0.13,18.78,0.63,,0.0,0.0,0.0,1023.01,30.02,0.0,,41.0,1.05,1.05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-01-05 19:00:00,28.78,0.0,17.61,0.63,,0.0,0.0,0.0,1023.2066666666667,28.78,0.0,,315.0,4.0,2.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-05 20:00:00,28.78,0.0,17.24,0.62,,0.0,0.0,0.0,1023.4033333333333,28.78,0.0,,293.0,4.99,2.99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-05 21:00:00,28.42,0.38,17.89,0.64,,0.0,0.0,0.0,1023.6,28.42,0.0,,41.0,1.05,1.05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-01-05 22:00:00,27.79,0.0,16.73,0.63,,0.0,0.0,0.0,1023.7966666666667,27.79,0.0,,45.0,2.99,2.99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-05 23:00:00,28.78,0.0,18.41,0.65,,0.0,0.0,0.0,1023.9933333333333,28.78,0.0,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06 00:00:00,28.09,0.63,17.74,0.65,,0.0,0.0,0.0,1024.19,28.09,0.0,,24.0,2.99,2.19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-06 03:00:00,13.57,0.75,13.29,0.69,,0.0,,,1023.01,22.05,0.0,,41.0,,6.93,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-06 06:00:00,12.7,0.75,14.38,0.74,,0.0,,,1021.62,21.34,0.0,,0.0,,6.93,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-06 09:00:00,31.23,0.75,20.5,0.64,,0.0,0.0,0.0,1022.31,31.23,1.0,,,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-06 10:00:00,27.62,0.0,20.38,0.58,,0.0,0.0,0.0,1022.28,33.77,,,180.0,7.01,7.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06 11:00:00,36.78,0.0,20.1,0.5,,0.0,0.0,0.0,1022.25,36.78,,,,6.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06 12:00:00,32.55,0.5,19.98,0.53,,0.0,0.0,0.0,1022.22,35.6,1.0,,113.0,4.99,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-06 13:00:00,34.81,0.0,20.52,0.56,,0.0,0.0,0.0,1021.9766666666667,34.81,,,,4.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06 14:00:00,35.81,0.0,21.0,0.55,,0.0,0.0,0.0,1021.7333333333333,35.81,,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06 15:00:00,34.16,0.25,18.95,0.53,,0.0,0.0,0.0,1021.49,34.16,0.0,,41.0,6.0,1.05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-01-06 16:00:00,31.81,0.0,18.91,0.58,,0.0,0.0,0.0,1021.2966666666666,31.81,0.0,,,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06 17:00:00,26.68,0.0,17.17,0.57,,0.0,0.0,0.0,1021.1033333333334,30.79,0.0,,113.0,4.99,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06 18:00:00,23.38,0.38,17.42,0.57,,0.0,0.0,0.0,1020.91,30.99,0.0,,83.0,8.38,8.38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-01-06 19:00:00,29.8,0.0,15.83,0.56,,0.0,0.0,0.0,1021.8066666666666,29.8,0.0,,90.0,6.0,2.99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06 20:00:00,24.03,0.0,15.45,0.53,,0.0,0.0,0.0,1022.7033333333334,30.79,0.0,,90.0,16.0,7.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06 21:00:00,21.21,0.63,15.35,0.55,,0.0,0.0,0.0,1023.6,29.53,0.0,,64.0,10.01,9.01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-06 22:00:00,22.83,0.0,13.61,0.5,,0.0,0.0,0.0,1024.4966666666667,29.8,0.0,,45.0,7.01,7.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06 23:00:00,28.78,0.0,12.74,0.51,,0.0,0.0,0.0,1025.3933333333334,28.78,0.0,,,7.01,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07 00:00:00,28.17,0.63,12.67,0.52,,0.0,0.0,0.0,1026.29,28.17,0.0,,41.0,4.99,1.05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-07 02:00:00,28.78,0.0,12.74,0.51,,0.0,0.0,0.0,1027.095,28.78,0.0,,,10.99,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07 03:00:00,11.96,0.25,15.45,0.72,,0.0,,,1027.9,23.14,0.0,,41.0,,11.39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-01-07 06:00:00,11.48,0.13,16.5,0.77,,0.0,,,1029.1,22.76,0.0,,41.0,,11.39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-01-07 08:00:00,28.78,0.0,16.5,0.6,,0.0,0.0,0.0,1030.36,28.78,,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07 09:00:00,31.15,0.13,18.03,0.58,,0.0,0.0,0.0,1031.62,31.15,1.0,,41.0,1.05,1.05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-01-07 10:00:00,28.34,0.0,18.26,0.53,,0.0,0.0,0.0,1030.9399999999998,33.77,,,180.0,6.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07 11:00:00,34.81,0.0,18.26,0.5,,0.0,0.0,0.0,1030.26,34.81,,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07 12:00:00,29.18,0.13,18.68,0.53,,0.0,0.0,0.0,1029.58,34.13,1.0,,197.0,5.47,5.47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-01-07 13:00:00,33.77,0.0,17.32,0.5,,0.0,0.0,0.0,1029.35,33.77,,,,2.99,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07 14:00:00,33.77,0.0,16.87,0.5,,0.0,0.0,0.0,1029.1200000000001,33.77,,,,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07 15:00:00,31.89,0.25,15.56,0.5,,0.0,0.0,0.0,1028.89,31.89,0.0,,41.0,1.05,1.05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-01-07 16:00:00,28.78,0.0,14.07,0.54,,0.0,0.0,0.0,1028.8533333333335,28.78,0.0,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07 17:00:00,26.78,0.0,12.19,0.54,,0.0,0.0,0.0,1028.8166666666666,26.78,0.0,,,6.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07 18:00:00,27.38,0.25,12.41,0.53,,0.0,0.0,0.0,1028.78,27.38,0.0,,41.0,4.99,1.05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-01-07 19:00:00,27.79,0.0,14.38,0.57,,0.0,0.0,0.0,1029.12,27.79,0.0,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07 20:00:00,26.78,0.0,13.84,0.58,,0.0,0.0,0.0,1029.46,26.78,0.0,,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
